sku_id,date,competitor_price
SKU00057,2024-07-14,387.5876228796407
SKU00057,2024-07-15,417.70018550074053
SKU00057,2024-07-16,431.38022885748956
SKU00057,2024-07-17,430.57904371866226
SKU00057,2024-07-18,422.0098926293082
SKU00057,2024-07-19,410.9923054138199
SKU00057,2024-07-20,366.4011391221242
SKU00057,2024-07-21,372.5946598601543
SKU00057,2024-07-22,431.4956391805924
SKU00057,2024-07-23,408.14666188047164
SKU00057,2024-07-24,360.41110194161394
SKU00057,2024-07-25,367.7864174781962
SKU00057,2024-07-26,412.7083694012686
SKU00057,2024-07-27,360.0805622736606
SKU00057,2024-07-28,372.52906593369784
SKU00057,2024-07-29,403.5351943164925
SKU00057,2024-07-30,414.97779936118155
SKU00057,2024-07-31,411.78595954952385
SKU00057,2024-08-01,377.6013973665636
SKU00057,2024-08-02,416.5990608038658
SKU00057,2024-08-03,378.63884506544423
SKU00057,2024-08-04,385.6845470744739
SKU00057,2024-08-05,419.34156502827346
SKU00057,2024-08-06,411.5998583550458
SKU00057,2024-08-07,427.55272875397867
SKU00057,2024-08-08,412.2376832557818
SKU00057,2024-08-09,405.09977004739756
SKU00057,2024-08-10,367.1632368429638
SKU00057,2024-08-11,389.0667887069344
SKU00057,2024-08-12,380.87309484406495
SKU00057,2024-08-13,379.1776042160034
SKU00057,2024-08-14,437.4467876202535
SKU00057,2024-08-15,391.0955149371648
SKU00057,2024-08-16,430.9754970621963
SKU00057,2024-08-17,410.12164809870916
SKU00057,2024-08-18,423.2036778694769
SKU00057,2024-08-19,399.85077757771177
SKU00057,2024-08-20,405.7867736904156
SKU00057,2024-08-21,399.04195423155414
SKU00057,2024-08-22,375.2813815287221
SKU00057,2024-08-23,417.4201526686216
SKU00057,2024-08-24,382.1175733851727
SKU00057,2024-08-25,361.6195265649332
SKU00057,2024-08-26,411.2673096672681
SKU00057,2024-08-27,373.8321023836466
SKU00057,2024-08-28,434.8449737301597
SKU00057,2024-08-29,435.92160330266273
SKU00057,2024-08-30,432.79928098154
SKU00057,2024-08-31,389.26204459401714
SKU00057,2024-09-01,360.9114164459193
SKU00057,2024-09-02,433.8746460705117
SKU00057,2024-09-03,393.8999026067063
SKU00057,2024-09-04,436.9387863765224
SKU00057,2024-09-05,436.69621752878976
SKU00057,2024-09-06,427.85533975659513
SKU00057,2024-09-07,383.2107110453378
SKU00057,2024-09-08,390.45609125169466
SKU00057,2024-09-09,427.70565188099937
SKU00057,2024-09-10,385.00694202813094
SKU00057,2024-09-11,373.223216257126
SKU00057,2024-09-12,404.180011305771
SKU00057,2024-09-13,434.5009787891229
SKU00057,2024-09-14,415.3082695886372
SKU00057,2024-09-15,405.23984920290275
SKU00057,2024-09-16,367.44312279410997
SKU00057,2024-09-17,408.83229761561125
SKU00057,2024-09-18,438.8090241311335
SKU00057,2024-09-19,370.8726351698249
SKU00057,2024-09-20,401.1050524541287
SKU00057,2024-09-21,429.8026748930576
SKU00057,2024-09-22,418.88415407985804
SKU00057,2024-09-23,415.38707414626975
SKU00057,2024-09-24,415.82414786492166
SKU00057,2024-09-25,388.4094087346926
SKU00057,2024-09-26,383.1422089283724
SKU00057,2024-09-27,424.36661843508665
SKU00057,2024-09-28,424.4267434099176
SKU00057,2024-09-29,428.97935627947055
SKU00057,2024-09-30,432.6694908847336
SKU00057,2024-10-01,400.546575256157
SKU00057,2024-10-02,399.7611944017585
SKU00057,2024-10-03,423.4821370644564
SKU00057,2024-10-04,411.62631705920523
SKU00057,2024-10-05,415.7828085654537
SKU00057,2024-10-06,423.2821164826887
SKU00057,2024-10-07,430.81234696079446
SKU00057,2024-10-08,386.69127689682955
SKU00057,2024-10-09,389.69559423860545
SKU00057,2024-10-10,367.1877884876009
SKU00057,2024-10-11,405.8967751095422
SKU00057,2024-10-12,362.54879406002595
SKU00057,2024-10-13,396.89031839329124
SKU00057,2024-10-14,403.0485003629072
SKU00057,2024-10-15,382.5786692001095
SKU00057,2024-10-16,406.9001208507599
SKU00057,2024-10-17,362.11382397712833
SKU00057,2024-10-18,362.6611660303472
SKU00057,2024-10-19,425.42481761240515
SKU00057,2024-10-20,388.4653175867194
SKU00057,2024-10-21,369.83169265523986
SKU00057,2024-10-22,401.4178592896603
SKU00057,2024-10-23,421.22004471206577
SKU00057,2024-10-24,376.92614308576765
SKU00057,2024-10-25,409.462389951261
SKU00057,2024-10-26,366.4976521820219
SKU00057,2024-10-27,363.80681660956446
SKU00057,2024-10-28,402.1461129919789
SKU00057,2024-10-29,402.88788400005257
SKU00057,2024-10-30,410.62449716694863
SKU00057,2024-10-31,417.71102812178486
SKU00057,2024-11-01,437.6739050072814
SKU00057,2024-11-02,400.9428542390179
SKU00057,2024-11-03,385.4892649692479
SKU00057,2024-11-04,423.23364217547294
SKU00057,2024-11-05,381.32308017887505
SKU00057,2024-11-06,394.7621077141601
SKU00057,2024-11-07,365.9468616479246
SKU00057,2024-11-08,361.70223421971065
SKU00057,2024-11-09,436.6185624883772
SKU00057,2024-11-10,426.4942190722996
SKU00057,2024-11-11,415.30382634465707
SKU00057,2024-11-12,392.36279094114377
SKU00057,2024-11-13,373.52706841462253
SKU00057,2024-11-14,372.17969994661456
SKU00057,2024-11-15,379.6774143644998
SKU00057,2024-11-16,403.5745888566308
SKU00057,2024-11-17,416.79222290957057
SKU00057,2024-11-18,412.44425592629483
SKU00057,2024-11-19,382.0505565150953
SKU00057,2024-11-20,435.99647215284773
SKU00057,2024-11-21,418.6546247576594
SKU00057,2024-11-22,403.9844107091312
SKU00057,2024-11-23,408.5696158050192
SKU00057,2024-11-24,393.21379378972836
SKU00057,2024-11-25,379.4766425288485
SKU00057,2024-11-26,388.128184259238
SKU00057,2024-11-27,420.2491239171961
SKU00057,2024-11-28,360.8264427591991
SKU00057,2024-11-29,368.9534540104368
SKU00057,2024-11-30,363.35289917151465
SKU00057,2024-12-01,362.9313717117506
SKU00057,2024-12-02,428.0512535588318
SKU00057,2024-12-03,415.91796538452655
SKU00057,2024-12-04,397.5757658112917
SKU00057,2024-12-05,367.49568879251325
SKU00057,2024-12-06,398.9698736663381
SKU00057,2024-12-07,397.51965169494906
SKU00057,2024-12-08,373.5196790581677
SKU00057,2024-12-09,394.3528946202927
SKU00057,2024-12-10,391.52768641091325
SKU00057,2024-12-11,408.8996666371176
SKU00057,2024-12-12,410.437765326549
SKU00057,2024-12-13,363.29705889305995
SKU00057,2024-12-14,389.6180370618646
SKU00057,2024-12-15,409.6997313432074
SKU00057,2024-12-16,399.8906748757892
SKU00057,2024-12-17,428.1335200265002
SKU00057,2024-12-18,412.324064588039
SKU00057,2024-12-19,372.6990228877645
SKU00057,2024-12-20,365.31641884222154
SKU00057,2024-12-21,411.0232880684744
SKU00057,2024-12-22,361.79499602897073
SKU00057,2024-12-23,406.49587066002533
SKU00057,2024-12-24,434.82672273661393
SKU00057,2024-12-25,405.6725000892633
SKU00057,2024-12-26,390.7016458618349
SKU00057,2024-12-27,411.0927407236604
SKU00057,2024-12-28,396.3032370312059
SKU00057,2024-12-29,403.2860587364441
SKU00057,2024-12-30,434.9253992358901
SKU00057,2024-12-31,390.5364116341403
SKU00121,2024-01-01,255.7912436283845
SKU00121,2024-01-02,253.1758133679381
SKU00121,2024-01-03,219.9414651712611
SKU00121,2024-01-04,214.019744610391
SKU00121,2024-01-05,215.4912400285159
SKU00121,2024-01-06,211.62447386986727
SKU00121,2024-01-07,215.19451939588618
SKU00121,2024-01-08,242.7616712532753
SKU00121,2024-01-09,214.10533391658018
SKU00121,2024-01-10,225.7111805716992
SKU00121,2024-01-11,250.3432698151873
SKU00121,2024-01-12,211.8610109259946
SKU00121,2024-01-13,248.91907478750056
SKU00121,2024-01-14,223.9725139408365
SKU00121,2024-01-15,216.30560419614315
SKU00121,2024-01-16,243.40477535132607
SKU00121,2024-01-17,240.2294250574762
SKU00121,2024-01-18,251.8700341695801
SKU00121,2024-01-19,245.20025754968643
SKU00121,2024-01-20,248.40443981736553
SKU00121,2024-01-21,223.98093531009485
SKU00121,2024-01-22,219.08191335155465
SKU00121,2024-01-23,245.92829373735452
SKU00121,2024-01-24,248.56152551780013
SKU00121,2024-01-25,257.16427984102756
SKU00121,2024-01-26,230.0971867511774
SKU00121,2024-01-27,228.19558310236238
SKU00121,2024-01-28,247.13663025523363
SKU00121,2024-01-29,226.73355621837086
SKU00121,2024-01-30,254.36581161661977
SKU00121,2024-01-31,250.97733647082296
SKU00121,2024-02-01,230.8642222541911
SKU00121,2024-02-02,245.94029907321814
SKU00121,2024-02-03,246.11227913637833
SKU00121,2024-02-04,215.60111576853743
SKU00121,2024-02-05,253.04477304305752
SKU00121,2024-02-06,234.43601062071272
SKU00121,2024-02-07,249.48061479755438
SKU00121,2024-02-08,225.76148321307178
SKU00121,2024-02-09,252.71551697630505
SKU00121,2024-02-10,229.00042822855073
SKU00121,2024-02-11,211.27861392003422
SKU00121,2024-02-12,253.17728101152545
SKU00121,2024-02-13,215.04668536730892
SKU00121,2024-02-14,225.72701215745985
SKU00121,2024-02-15,255.27000241272563
SKU00121,2024-02-16,255.29553754826125
SKU00121,2024-02-17,237.6296838039185
SKU00121,2024-02-18,240.36499134360906
SKU00121,2024-02-19,231.77529135842053
SKU00121,2024-02-20,224.50440612479395
SKU00121,2024-02-21,226.16498997603614
SKU00121,2024-02-22,242.27041944573634
SKU00121,2024-02-23,246.01071820980206
SKU00121,2024-02-24,247.84697925003127
SKU00121,2024-02-25,247.75513457221135
SKU00121,2024-02-26,215.04291145459456
SKU00121,2024-02-27,233.9286582316595
SKU00121,2024-02-28,213.4669372016596
SKU00121,2024-02-29,236.5098337902791
SKU00121,2024-03-01,231.45140562332622
SKU00121,2024-03-02,252.34928851203324
SKU00121,2024-03-03,227.20715735791427
SKU00121,2024-03-04,216.25418491543618
SKU00121,2024-03-05,217.46844440399073
SKU00121,2024-03-06,246.43863496838296
SKU00121,2024-03-07,239.72709764960703
SKU00121,2024-03-08,215.50738390423925
SKU00121,2024-03-09,214.71039458481425
SKU00121,2024-03-10,243.60299217928227
SKU00121,2024-03-11,214.1790736920861
SKU00121,2024-03-12,249.2652814570417
SKU00121,2024-03-13,243.849973435556
SKU00121,2024-03-14,214.58121418770529
SKU00121,2024-03-15,214.74462885232222
SKU00121,2024-03-16,256.9832245778381
SKU00121,2024-03-17,228.30109553162518
SKU00121,2024-03-18,228.13113688431903
SKU00121,2024-03-19,248.84090613120688
SKU00121,2024-03-20,255.13822886750518
SKU00121,2024-03-21,256.95331782733564
SKU00121,2024-03-22,246.05772744115828
SKU00121,2024-03-23,228.39424646709705
SKU00121,2024-03-24,214.68200656873225
SKU00121,2024-03-25,247.17100724820926
SKU00121,2024-03-26,236.92553824912562
SKU00121,2024-03-27,230.64071046910988
SKU00121,2024-03-28,253.22282668906723
SKU00121,2024-03-29,215.97926767625552
SKU00121,2024-03-30,233.84457463477526
SKU00121,2024-03-31,211.30278201361637
SKU00121,2024-04-01,232.7221271497209
SKU00121,2024-04-02,213.4081328263859
SKU00121,2024-04-03,216.33619356216394
SKU00121,2024-04-04,216.27569434654603
SKU00121,2024-04-05,241.1787121305122
SKU00121,2024-04-06,245.71425005503392
SKU00121,2024-04-07,238.09482621962076
SKU00121,2024-04-08,255.8372378254506
SKU00121,2024-04-09,228.32918820373123
SKU00121,2024-04-10,224.15318269726978
SKU00121,2024-04-11,251.45444596613797
SKU00121,2024-04-12,221.24378188457413
SKU00121,2024-04-13,255.88641730231933
SKU00121,2024-04-14,211.3402912855216
SKU00121,2024-04-15,256.1981844853324
SKU00121,2024-04-16,212.79252395594108
SKU00121,2024-04-17,252.51036115939027
SKU00121,2024-04-18,235.48746454738412
SKU00121,2024-04-19,257.2794851206358
SKU00121,2024-04-20,214.2274834990766
SKU00121,2024-04-21,236.71242697278907
SKU00121,2024-04-22,256.17119216332736
SKU00121,2024-04-23,235.27185682524143
SKU00121,2024-04-24,240.25077341297944
SKU00121,2024-04-25,243.3584770946615
SKU00121,2024-04-26,232.06079439159296
SKU00121,2024-04-27,240.16456535497738
SKU00121,2024-04-28,238.13911374185417
SKU00121,2024-04-29,252.97943889537697
SKU00121,2024-04-30,212.8996175624332
SKU00121,2024-05-01,223.93075387412088
SKU00121,2024-05-02,255.28637309117784
SKU00121,2024-05-03,252.46917510988274
SKU00121,2024-05-04,232.11305098697724
SKU00121,2024-05-05,239.81677061582837
SKU00121,2024-05-06,223.76297984847028
SKU00121,2024-05-07,219.58221887914155
SKU00121,2024-05-08,232.4897058905789
SKU00121,2024-05-09,227.32131165628425
SKU00121,2024-05-10,238.1082849668711
SKU00121,2024-05-11,214.41193492616594
SKU00121,2024-05-12,256.4097040014679
SKU00121,2024-05-13,256.9631388499356
SKU00121,2024-05-14,243.47149836125683
SKU00121,2024-05-15,235.8806816068259
SKU00121,2024-05-16,225.268654491619
SKU00121,2024-05-17,248.88753113303403
SKU00121,2024-05-18,242.84243866007859
SKU00121,2024-05-19,218.387652205036
SKU00121,2024-05-20,253.4370074673226
SKU00121,2024-05-21,249.2969993840354
SKU00121,2024-05-22,255.25772833876712
SKU00121,2024-05-23,244.762250333894
SKU00121,2024-05-24,239.50214094724052
SKU00121,2024-05-25,230.36066733378
SKU00121,2024-05-26,254.45813670333527
SKU00121,2024-05-27,251.33570045642014
SKU00121,2024-05-28,212.88895207043367
SKU00121,2024-05-29,212.00597635150228
SKU00121,2024-05-30,228.40379117783408
SKU00121,2024-05-31,248.7356969071595
SKU00121,2024-06-01,257.0130393448533
SKU00121,2024-06-02,217.81622634550706
SKU00121,2024-06-03,238.59889444566332
SKU00121,2024-06-04,228.6111659428838
SKU00121,2024-06-05,256.1998505648404
SKU00121,2024-06-06,250.21416612183035
SKU00121,2024-06-07,250.0366398712603
SKU00121,2024-06-08,232.72365021847682
SKU00121,2024-06-09,230.20031585049156
SKU00121,2024-06-10,223.57684043509042
SKU00121,2024-06-11,213.41151551213613
SKU00121,2024-06-12,251.27286665903418
SKU00121,2024-06-13,248.8456574656346
SKU00121,2024-06-14,257.5957763813758
SKU00121,2024-06-15,257.45147617486754
SKU00121,2024-06-16,236.78631022701586
SKU00121,2024-06-17,246.78883255222476
SKU00121,2024-06-18,255.02193725623317
SKU00121,2024-06-19,250.56678448454858
SKU00121,2024-06-20,222.3562903894479
SKU00121,2024-06-21,231.87358620965418
SKU00121,2024-06-22,216.8205686868657
SKU00121,2024-06-23,255.45684201474407
SKU00121,2024-06-24,239.1630075284103
SKU00121,2024-06-25,221.48017172417119
SKU00121,2024-06-26,242.2321166562015
SKU00121,2024-06-27,239.7228905265669
SKU00121,2024-06-28,227.54662538722218
SKU00121,2024-06-29,216.08981050344622
SKU00121,2024-06-30,242.22614533517557
SKU00121,2024-07-01,235.14117209493187
SKU00121,2024-07-02,246.9448488321139
SKU00121,2024-07-03,235.13441806508357
SKU00121,2024-07-04,250.6854771119198
SKU00121,2024-07-05,236.62121251451936
SKU00121,2024-07-06,237.04421271077442
SKU00121,2024-07-07,251.8317014413116
SKU00121,2024-07-08,229.66933048765625
SKU00121,2024-07-09,217.0480052701711
SKU00121,2024-07-10,212.11912299316415
SKU00121,2024-07-11,246.14011878124094
SKU00121,2024-07-12,239.82505876629358
SKU00121,2024-07-13,243.74868817823142
SKU00121,2024-07-14,220.74581539675435
SKU00121,2024-07-15,217.15836717353312
SKU00121,2024-07-16,211.45224305055225
SKU00121,2024-07-17,227.1918200793834
SKU00121,2024-07-18,238.40156461689728
SKU00121,2024-07-19,229.14292658438126
SKU00121,2024-07-20,231.2614503977474
SKU00121,2024-07-21,253.11998493269817
SKU00121,2024-07-22,227.08258956443734
SKU00121,2024-07-23,234.84523969326725
SKU00121,2024-07-24,247.47573981076965
SKU00121,2024-07-25,229.34427083836366
SKU00121,2024-07-26,239.90829686527314
SKU00121,2024-07-27,251.16239139028002
SKU00121,2024-07-28,255.24464697087663
SKU00121,2024-07-29,217.65962769975428
SKU00121,2024-07-30,254.17051118731405
SKU00121,2024-07-31,233.8207429352594
SKU00121,2024-08-01,222.86665065914661
SKU00121,2024-08-02,232.27600055068768
SKU00121,2024-08-03,256.6737657612212
SKU00121,2024-08-04,233.84424628643802
SKU00121,2024-08-05,226.16906792264632
SKU00121,2024-08-06,240.43822921448677
SKU00121,2024-08-07,222.018940492333
SKU00121,2024-08-08,214.32428656195358
SKU00121,2024-08-09,216.80746841485097
SKU00121,2024-08-10,216.76841100510413
SKU00121,2024-08-11,217.88581835872884
SKU00121,2024-08-12,217.27338711255308
SKU00121,2024-08-13,240.78829129709294
SKU00121,2024-08-14,219.28989939308715
SKU00121,2024-08-15,226.96136421632312
SKU00121,2024-08-16,252.77477554317775
SKU00121,2024-08-17,232.97041530663242
SKU00121,2024-08-18,242.03806935684787
SKU00121,2024-08-19,218.84211812734193
SKU00121,2024-08-20,219.7774330629605
SKU00121,2024-08-21,212.68520424868936
SKU00121,2024-08-22,218.68358048417403
SKU00121,2024-08-23,223.81961429957886
SKU00121,2024-08-24,219.06181706255427
SKU00121,2024-08-25,214.92564927611295
SKU00121,2024-08-26,216.42134293060994
SKU00121,2024-08-27,232.3529559371168
SKU00121,2024-08-28,220.4352587026905
SKU00121,2024-08-29,227.83267175176977
SKU00121,2024-08-30,234.3500581322998
SKU00121,2024-08-31,243.10771298334222
SKU00121,2024-09-01,212.61230200587738
SKU00121,2024-09-02,248.21378426410172
SKU00121,2024-09-03,240.18059844297514
SKU00121,2024-09-04,214.60042953842128
SKU00121,2024-09-05,251.68767559591325
SKU00121,2024-09-06,253.90282149610906
SKU00121,2024-09-07,213.6317694836821
SKU00121,2024-09-08,223.73939528391872
SKU00121,2024-09-09,248.5318555429474
SKU00121,2024-09-10,245.8179873781898
SKU00121,2024-09-11,219.413595504614
SKU00121,2024-09-12,220.57650360644482
SKU00121,2024-09-13,228.12317235054275
SKU00121,2024-09-14,233.46508758037703
SKU00121,2024-09-15,239.72881698893602
SKU00121,2024-09-16,228.050177050169
SKU00121,2024-09-17,232.4352010342444
SKU00121,2024-09-18,245.7810438003089
SKU00121,2024-09-19,212.4891678569898
SKU00121,2024-09-20,222.59464159918522
SKU00121,2024-09-21,244.18286790366068
SKU00121,2024-09-22,252.70069786359306
SKU00121,2024-09-23,234.73694803381358
SKU00121,2024-09-24,235.69413142285686
SKU00121,2024-09-25,215.79072266713243
SKU00121,2024-09-26,231.72690043727698
SKU00121,2024-09-27,235.71772752622036
SKU00121,2024-09-28,222.12783344924347
SKU00121,2024-09-29,223.3818144512071
SKU00121,2024-09-30,228.44223563149433
SKU00121,2024-10-01,211.71109476151315
SKU00121,2024-10-02,225.8565439575849
SKU00121,2024-10-03,220.67480175170417
SKU00121,2024-10-04,226.11032098130917
SKU00121,2024-10-05,216.38041873015007
SKU00121,2024-10-06,252.4815167752952
SKU00121,2024-10-07,238.57368333956455
SKU00121,2024-10-08,242.5787944240896
SKU00121,2024-10-09,247.73420247389052
SKU00121,2024-10-10,234.11703571343918
SKU00121,2024-10-11,214.84217245343876
SKU00121,2024-10-12,235.92799620569716
SKU00121,2024-10-13,238.25746428586194
SKU00121,2024-10-14,245.68589409184565
SKU00121,2024-10-15,230.98906982630572
SKU00121,2024-10-16,216.7466062223386
SKU00121,2024-10-17,224.06249587580066
SKU00121,2024-10-18,227.7770485987193
SKU00121,2024-10-19,241.02447174948955
SKU00121,2024-10-20,237.50511423408247
SKU00121,2024-10-21,227.4498584476033
SKU00121,2024-10-22,256.9774012229656
SKU00121,2024-10-23,239.1442809890379
SKU00121,2024-10-24,221.8822284713305
SKU00121,2024-10-25,215.53828745259446
SKU00121,2024-10-26,217.93061636111574
